city,cluster_type,role,section_header,policy_statement,parent_statement,parent_row_type,verbatim_text,extraction_rationale,canonical_mechanism,mechanism_description,secondary_categories,is_financial_instrument,primary_category,climate_relevance
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,"Offer monetary and/or non-monetary incentives to promote building retrofits, starting with LMI buildings.","Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,"-   Offer  monetary  and/or  non-monetary  incentives  to  promote  building  retrofits,  starting  with LMI buildings","Specific intervention (incentives) aimed at driving retrofits, with prioritization.",building_retrofit_incentives → energy_use_reduction,"Offer monetary and/or non-monetary incentives to promote building retrofits, reducing building energy use.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Update Miami-Dade County Government's Electricity Master Plan.,"Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,-   Update Miami-Dade County Government's Electricity Master Plan,Explicit commitment to update a named plan.,electricity_master_plan_update → energy_system_decarbonization_planning,Update the county electricity master plan to guide future electricity system actions that support lower-emission power supply and improved climate planning.,,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Approach 2: Expand on-site and off-site renewable energy generation.,,structural header,"## APPROACH 2:
## EXPAND ON-SITE AND OFF-SITE
## RENEWABLE ENERGY GENERATION",Named approach with multiple quantified targets/actions listed beneath it.,renewable_energy_access_expansion → fossil_generation_displacement,Expanding on-site and off-site renewable energy generation increases clean electricity supply that displaces fossil fuel generation and reduces associated emissions.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,"Install 61,725 kW of solar energy by 2030 on County buildings, land, and water (equivalent to 7,498 homes' electricity use for one year).",Approach 2: Expand on-site and off-site renewable energy generation.,structural header,"-   Install 61,725 kW of solar energy by 2030 on County buildings, land, and water equivalent to 7,498 homes' electricity use for one year",Quantified capacity target with deadline and specified siting (County buildings/land/water).,solar_pv_deployment → fossil_generation_displacement,"Install solar energy on county buildings, land, and water to generate renewable electricity that displaces fossil-fueled power generation.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,"Install 794,000 kW of solar energy by 2030 on commercial and residential buildings (equivalent to 104,014 homes' electricity use for one year).",Approach 2: Expand on-site and off-site renewable energy generation.,structural header,"-   Install  794,000  kW  of  solar  energy  by  2030  on  commercial  and  residential  buildings, equivalent to 104,014 homes' electricity use for one year",Quantified capacity target with deadline covering commercial/residential buildings.,solar_pv_deployment → fossil_generation_displacement,Install solar energy on commercial and residential buildings to generate electricity that displaces fossil-based power generation.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Maximize participation in utility-scale renewable energy programs.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Maximize participation in utility scale renewable energy progra ms,Explicit action to increase participation in utility-scale renewables.,renewable_energy_procurement → grid_decarbonization,"The policy aims to maximize participation in utility-scale renewable energy programs to increase renewable electricity and displace fossil generation, lowering grid emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Complete installation of solar on County buildings as identified in Solar Feasibility Study Phase 2.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Complete  the  installation  of  solar  on County  buildings  as  identified  in  the Solar Feasibility Study Phase 2,Concrete implementation commitment tied to a named feasibility study phase.,solar_pv_deployment → fossil_generation_displacement,Complete the installation of solar on county buildings to generate clean electricity and displace fossil-fueled power generation.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Establish the Solar Energy Loan Fund program and similar financial mechanisms in Miami-Dade County.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Establish  the  Solar  Energy  Loan  Fund program  and  similar  financial  mechanisms in Miami-Dade County,Specific financing mechanism commitment to support solar deployment.,solar_financing_program → solar_pv_deployment_and_fossil_generation_displacement,"Establishing a solar energy loan fund provides financing that helps enable solar PV installations, which then displace fossil-fueled electricity generation.",,yes,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Require new County buildings to be solar ready.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Require new County buildings to be solar ready for the County to lead by example,Specific requirement for new County buildings (policy/standard).,solar_ready_building_standard → solar_pv_adoption_enabling,"Require new County buildings to be solar ready, making future solar installations easier and supporting lower-emissions electricity use.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Cut soft costs for installing on-site solar energy.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Cut  soft  costs  for  installing  on-site  solar energy,Specific action to reduce non-hardware costs to enable deployment.,solar_pv_deployment → fossil_generation_displacement,"Cutting soft costs for on-site solar makes installations easier and cheaper, increasing solar PV deployment and displacing fossil electricity generation.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Execute an agreement with the U.S. Department of Energy's National Renewable Energy Laboratory (NREL) to pursue mutually beneficial projects to reduce greenhouse gas emissions.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Execute  an  agreement with the United States Department of Energy's National Renewable Energy Laboratory to pursue mutually  beneficial  projects  to  reduce greenhouse gas emissions.,Specific institutional agreement/action aimed at emissions reductions.,interagency_research_partnership → emissions_reduction_pathway,Execute an agreement with NREL to pursue projects that reduce greenhouse gas emissions.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Approach 3: Build ultra-low energy buildings.,,structural header,"## APPROACH 3:
## BUILD ULTRA-LOW ENERGY BUILDINGS",Named approach with targets/actions underneath.,ultra_low_energy_new_buildings → energy_use_reduction,The approach builds ultra-low energy buildings to reduce building energy use and related emissions.,,no,Resource Efficiency,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Reduce energy use of new buildings 20% by 2030 below 2020 levels.,Approach 3: Build ultra-low energy buildings.,structural header,- Reduce energy use of new buildings 20% by 2030 below 2020 levels,Quantified efficiency target with baseline year and deadline.,building_energy_code → energy_use_reduction,"The policy sets a target to improve the energy performance of new buildings, reducing building energy use and associated emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Ensure all new County buildings will be Ultra-Low Energy by 2030.,Approach 3: Build ultra-low energy buildings.,structural header,- All new County buildings will be Ultra-Low Energy by 2030,Clear commitment with deadline for County buildings standard.,building_energy_code → energy_use_reduction,"The County will build new buildings to an ultra-low-energy standard, which lowers building energy use and the emissions associated with that energy.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Identify steps to transition to a net-zero ready code.,Approach 3: Build ultra-low energy buildings.,structural header,- Identify steps to transition to net-zero ready code,Explicit action to move building codes toward net-zero readiness.,building_energy_code → energy_use_reduction,"The policy identifies steps to transition to a net-zero ready building code, supporting lower building energy use and associated emissions.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Plan for the first Ultra-Low Energy (ULE) or Net Zero Energy (NZE) County building.,Approach 3: Build ultra-low energy buildings.,structural header,-   Plan for the first ULE or NZE County building,Specific planning action for a first-of-kind County facility.,net_zero_energy_building_program → building_operational_emissions_reduction,"The county plans for an ultra-low energy or net-zero energy building, reducing operational energy use and associated greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Offer monetary and/or non-monetary incentives to promote construction of ULE or NZE buildings.,Approach 3: Build ultra-low energy buildings.,structural header,-   Offer  monetary and/or non-monetary incentives to promote the construction of ULE or NZE buildings,Specific incentive-based intervention to drive ULE/NZE construction.,incentives_for_net_zero_new_buildings → energy_use_reduction,"Offer monetary and/or non-monetary incentives to promote construction of ultra-low energy or net-zero energy buildings, lowering building energy use and related emissions.",,no,Resource Efficiency,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Assess embodied carbon in new construction and create policies and programs to reduce it.,Approach 3: Build ultra-low energy buildings.,structural header,-   Assess embodied carbon in new construction and create  policies  and  programs  to  reduce  it,Explicit commitment to develop policies/programs addressing embodied carbon.,embodied_carbon_reduction → construction_emissions_reduction,"The policy assesses embodied carbon in new construction and creates policies and programs to reduce it, lowering emissions from construction materials and building delivery.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Approach 4: Reduce transportation-related fuel consumption.,,structural header,"## APPROACH 4:
## REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION",Named approach with multiple targets/actions listed beneath.,transport_fuel_consumption_reduction → transport_emissions_reduction,Reduce transportation-related fuel consumption to lower fuel combustion and in turn reduce transportation greenhouse gas emissions.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Shift 10% of transportation mode away from single-occupant vehicles by 2030.,Approach 4: Reduce transportation-related fuel consumption.,structural header,- Shift 10% of transportation mode away from single occupant vehicles by 2030,Quantified mode-shift target with deadline.,modal_shift_to_sustainable_transport → transport_emissions_reduction,"The policy shifts travel away from single-occupant vehicles toward lower-emitting modes, reducing transportation emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Electrify the County fleet by 2030: 80% of light vehicles and 50% of buses.,Approach 4: Reduce transportation-related fuel consumption.,structural header,- Electrify the County fleet: 80% of light vehicles and 50% of buses by 2030,Quantified electrification targets for County fleet with deadline.,fleet_electrification → transport_emissions_reduction,"Electrifying the County fleet shifts vehicles from fossil fuels to electricity, lowering transportation greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Transition 30% of communitywide vehicles to electric power by 2030.,Approach 4: Reduce transportation-related fuel consumption.,structural header,- Transition 30% of communitywide vehicles to electric power by 2030,Quantified community vehicle electrification target with deadline.,fleet_electrification → transport_emissions_reduction,Transitioning a portion of communitywide vehicles to electric power reduces transportation greenhouse gas emissions by replacing combustion vehicle use with electric vehicles.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% by 2030.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% by 2030,Quantified emissions-reduction target with a deadline for specific facilities/operations.,economy_wide_ghg_target → emissions_reduction_pathway,Set a greenhouse gas emissions reduction target for airport and seaport operations to drive an emissions reduction pathway.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to reduce vehicle and mobile equipment usage:,Design an Alternative Workplace Solutions policy and program for Miami-Dade County to maintain and expand employee telecommuting and explore methods to encourage other large employers to implement telecommuting.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Design  an  Alternative  Workplace  Solutions policy  and  program  for  Miami-Dade  County to  maintain  and  expand  the  number  of employees  who  telecommute  and  explore methods to encourage other large employers to implement telecommuting,Specific policy/program design commitment aimed at reducing transport emissions through telecommuting.,telecommuting_expansion_program → transport_emissions_reduction,"The county plans to design an alternative workplace solutions program to expand telecommuting, which reduces commuting travel and lowers transportation greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to expand effective low-carbon mobility options:,Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan,Explicit implementation action for a named mobility plan.,modal_shift_to_sustainable_transport → transport_emissions_reduction,"Implements a bicycle and pedestrian master plan to expand and improve active transportation options, shifting some trips from driving to walking and cycling and reducing transport emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to expand effective low-carbon mobility options:,Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs,Specific program implementations stated as actions.,modal_shift_to_sustainable_transport → transport_emissions_reduction,"Implementing Complete Streets and Vision Zero safety programs improves conditions for walking and cycling, supporting a shift from car trips to active modes and reducing transport emissions.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to expand effective low-carbon mobility options:,Rapidly deploy premium public transit solutions along SMART Plan corridors to increase ridership and mode shift from single occupancy vehicles.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Rapidly deploy premium public transit solutions along SMART plan corridors to increase ridership and mode shift from single occupancy vehicles,Specific intervention tied to SMART Plan corridors aimed at mode shift.,transit_service_expansion → transport_emissions_reduction,"Rapidly deploying premium public transit solutions increases transit ridership and shifts travel away from single-occupancy vehicles, reducing transport emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to Electrify the County Fleet and Equipment:,Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles (BEVs),Concrete analytical action supporting fleet electrification decisions.,fleet_electrification → transport_emissions_reduction,"Complete an electrification analysis to guide replacing County-owned fossil-fuel light-duty vehicles with battery-electric vehicles, reducing transportation emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,"Actions to Reduce Emissions at PortMiami, Airports & Other Commercial Hubs:",Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Install  Visual  Guidance  Docking System (VGDS) at airports to reduce aircraft idling.,Specific technology deployment action to cut emissions from aircraft operations.,airport_gate_docking_technology → aircraft_ground_idling_emissions_reduction,"Installing visual guidance docking systems at airport gates reduces aircraft idling during docking, cutting fuel use and emissions from ground operations.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Approach 5: Expand and protect green and blue spaces.,,structural header,"## APPROACH 5:
## EXPAND AND PROTECT GREEN AND BLUE SPACES",Named approach with multiple targets/actions under it.,natural_land_protection → ecosystem_and_carbon_preservation,Expanding and protecting green and blue spaces supports ecosystem preservation and carbon storage while improving local climate resilience.,,no,Nature-Based Solutions,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Increase community-wide tree canopy to 30% coverage by 2030.,Approach 5: Expand and protect green and blue spaces.,structural header,-   Expand community-wide tree canopy to 30% coverage by 2030.,Quantified canopy target with deadline.,urban_tree_canopy_expansion → heat_mitigation_and_carbon_sequestration,Expand community-wide tree canopy to increase shading and evapotranspiration for heat reduction while also storing additional carbon in biomass.,,no,Adaptation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Ensure all County facilities within the Urban Development Boundary attain at least 30% average canopy coverage and facilities outside the UDB attain at least 50% average canopy coverage by 2030.,Approach 5: Expand and protect green and blue spaces.,structural header,-   Ensure that all County facilities within the UDB (per 2013 delineation) shall attain an average of  at  least  30%  canopy  coverage  and  all  County  facilities  outside  the  Urban  Development Boundary (UDB) shall attain an average of at least 50% canopy coverage by 2030,Binding 'shall' language with quantified canopy coverage targets and deadline.,urban_tree_canopy_expansion → heat_mitigation_and_carbon_sequestration,"The county aims to increase tree canopy coverage at its facilities, which helps cool surrounding areas and sequester carbon in vegetation.",,no,Adaptation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Double the total non-wetland acreage of natural habitat in preservation.,Approach 5: Expand and protect green and blue spaces.,structural header,-   Double the total non-wetland acreage of natural habitat in preservation,Clear quantified conservation action (doubling preserved non-wetland habitat).,natural_land_protection → ecosystem_and_carbon_preservation,Doubling preserved non-wetland natural habitat helps protect ecosystems and preserve stored carbon by keeping natural lands from being converted or degraded.,,no,Nature-Based Solutions,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,"Develop a mitigation policy, based on area impacted, to ensure County-approved development results in a net increase to green infrastructure by the development's completion date.",Approach 5: Expand and protect green and blue spaces.,structural header,"-   Develop  a  mitigation  policy,  based  on  area  impacted,  to  ensure  that  County-approved development results in a net increase to green infrastructure by the development's completion date",Specific policy development commitment with defined intended outcome (net increase in green infrastructure).,green_infrastructure_expansion → heat_and_stormwater_resilience,"The county develops a mitigation policy so that approved development results in a net increase in green infrastructure, improving stormwater management and reducing heat impacts.",,no,Adaptation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 6: CONVERT WASTE TO ENERGY,Approach 6: Convert waste to energy.,,structural header,"## APPROACH 6:
## CONVERT WASTE TO ENERGY",Named approach with multiple specific targets and actions listed beneath.,waste_to_energy_conversion → landfill_methane_avoidance_and_energy_recovery,"The approach converts waste into usable energy, reducing methane from landfilling while recovering energy that can offset fossil energy use.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Generate 48 GWh/year of electricity from cogeneration at wastewater plants by 2030.,Approach 6: Convert waste to energy.,structural header,- 48 GWh/year of electricity from cogeneration at wastewater plants by 2030,Quantified energy generation target with deadline.,cogeneration_waste_to_energy → fossil_generation_displacement_and_methane_capture,"Increase electricity generation from cogeneration at wastewater plants to capture energy from waste streams, displacing fossil electricity and reducing methane releases.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Convert 50% of non-recycled garbage to energy by 2030.,Approach 6: Convert waste to energy.,structural header,- 50% of non-recycled garbage converted to energy by 2030,Quantified conversion target with deadline.,waste_to_energy_conversion → landfill_methane_avoidance_and_energy_recovery,"It sets a target to convert non-recycled garbage into energy, reducing landfill disposal while recovering energy and avoiding landfill methane.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Increase recycling rates by 10% and cut non-recyclables contamination in half.,Approach 6: Convert waste to energy.,structural header,- 10% increase in recycling rates and cut non-recyclables 'contamination' in half,Quantified recycling improvement and contamination reduction targets.,waste_diversion → landfill_methane_avoidance,"Increasing recycling rates and reducing non-recyclables contamination increases waste diversion from landfill, helping avoid methane emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,"Build a new, more efficient electricity-from-waste facility with onsite solar, designed to charge electric vehicles in the County fleet.",Approach 6: Convert waste to energy.,structural header,"-   Build a new, more efficient electricity-from-waste facility with onsite solar, designed to charge electric vehicles in the County fleet",Specific infrastructure investment action described under Approach 6.,waste_to_energy_conversion → landfill_methane_avoidance_and_energy_recovery,"Building an electricity-from-waste facility (with onsite solar) converts waste into usable electricity, which avoids landfill methane and recovers energy that can displace fossil generation and help power electric fleet charging.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Upgrade cogeneration at wastewater treatment plants to produce 9.6 megawatts of electricity from biogas.,Approach 6: Convert waste to energy.,structural header,-   Upgrade cogeneration at wastewater treatment plants to produce 9.6 megawatts of electricity from biogas,Quantified capacity action (9.6 MW) to be achieved via upgrades.,cogeneration_waste_to_energy → fossil_generation_displacement_and_methane_capture,"Upgrading wastewater treatment plant cogeneration increases electricity production from biogas, capturing methane and displacing fossil-based power generation.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Upgrade landfill gas collection at the South Dade Landfill.,Approach 6: Convert waste to energy.,structural header,-   Upgrade landfill gas collection at the South Dade Landfill,Concrete operational/infrastructure upgrade commitment.,landfill_gas_collection_upgrade → landfill_methane_emissions_reduction,"Upgrading landfill gas collection increases methane capture from the landfill, reducing methane emissions to the atmosphere.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 7: REDUCE WASTE AND WATER USE,Approach 7: Reduce waste and water use.,,structural header,"## APPROACH 7:
## REDUCE WASTE AND WATER USE",Named approach with quantified targets and multiple actions listed beneath.,waste_and_water_use_reduction → emissions_and_resource_use_reduction,Reduce waste generation and water use to lower associated emissions and overall resource consumption.,,no,Resource Efficiency,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Reduce landfill waste per person 50% by 2030.,Approach 7: Reduce waste and water use.,structural header,- Reduce landfill waste per person 50% by 2030,Quantified per-capita landfill waste reduction target with deadline.,waste_diversion → landfill_methane_avoidance,"It sets a target to reduce per-person landfill waste, increasing diversion from landfill and avoiding methane emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Reduce water consumption per person 30% by 2030.,Approach 7: Reduce waste and water use.,structural header,- Reduce water consumption per person 30% by 2030,Quantified per-capita water reduction target with deadline.,water_efficiency_standards → per_capita_water_reduction,"The policy sets a goal to reduce per-person water consumption, leading to lower per-capita water use.",,no,Resource Efficiency,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,"Create a community-wide food rescue plan in collaboration with community-based organizations, businesses, and farmers.",Approach 7: Reduce waste and water use.,structural header,"-   Create a community-wide food rescue plan in collaboration with community-based organizations, businesses, and farmers",Specific plan commitment to reduce food waste (a methane/emissions source).,food_rescue_program → landfill_methane_avoidance,"Create a community-wide food rescue plan so edible surplus food is recovered and redirected from disposal, reducing organic waste sent to landfill and avoiding methane emissions.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Complete a Countywide solid waste characterization study and complete regular updates.,Approach 7: Reduce waste and water use.,structural header,-   Complete a Countywide solid waste characterization study and complete regular updates,Concrete data/assessment action with ongoing updates to support waste reduction policy.,environmental_monitoring_system → adaptation_planning_support,The county completes and regularly updates a solid waste characterization study to improve data for planning and targeting waste-related climate actions.,,no,Adaptation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 7: REDUCE WASTE AND WATER USE,Require waste reduction plans for all large events.,Approach 7: Reduce waste and water use.,structural header,-   Require waste reduction plans for all large events,Regulatory requirement ('Require') applying to large events.,waste_diversion → landfill_methane_avoidance,Require waste reduction plans for large events to reduce waste sent to landfill and avoid landfill methane emissions.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,individual,individual,LETTER FROM MAYOR DANIELLA LEVINE CAVA,"Implement the Climate Action Strategy (CAS) to cut Miami-Dade communitywide greenhouse gas emissions 50% by 2030 from 2019 levels, with the goal of achieving net zero by 2050.",,,"Officially launched on Oct. 27, 2021, this plan describes work taking place on multiple fronts to cut MiamiDade's greenhouse gas emissions 50 percent by 2030 from 2019 levels, with the goal of achieving net zero by 2050.",Contains quantified emissions-reduction targets with deadlines (50% by 2030; net zero by 2050) tied to an implemented strategy.,economy_wide_ghg_target → emissions_reduction_pathway,The plan describes work across multiple fronts to cut communitywide greenhouse gas emissions and pursue a net-zero goal over time.,,no,Mitigation,direct
California_United_States,individual,individual,EXECUTIVE SUMMARY,Reduce California greenhouse gas emissions to 1990 levels by 2020 as required by AB 32.,,,"By requiring in law a reduction of greenhouse gas (GHG) emissions to 1990 levels by 2020, California set the stage for its transition to a sustainable, clean energy future.",Legally binding statewide emissions target with a clear deadline (2020) anchored in AB 32.,economy_wide_ghg_target → emissions_reduction_pathway,"A law requires reducing statewide greenhouse gas emissions to a defined baseline level, creating an economy-wide pathway that drives emissions reductions.",,no,Mitigation,direct
California_United_States,individual,individual,A. The Role of State Government:  Setting an Example,Set a California State government operations target to reduce GHG emissions by at least 30% below estimated business-as-usual emissions by 2020 (about 15% below current levels).,,,"Therefore, California State government has established a target of reducing its greenhouse gas emissions by a minimum of 30 percent below its estimated business-as-usual emissions by 2020 - approximately a 15 percent reduction from current levels.",Quantified target with a deadline for state government operations.,economy_wide_ghg_target → emissions_reduction_pathway,"The state government establishes a target to reduce its operational greenhouse gas emissions, guiding actions that lower emissions over time.",,no,Mitigation,direct
California_United_States,individual,individual,5.  Low Carbon Fuel Standard,"Develop and adopt a Low Carbon Fuel Standard to reduce the carbon intensity of California transportation fuels by at least 10% by 2020, with regulation for Board consideration in March 2009.",,,"ARB is developing a Low Carbon Fuel Standard (LCFS), which would reduce the carbon intensity of California's transportation fuels by at least ten percent by 2020... ARB identified the LCFS as a Discrete Early Action item, and is developing a regulation for Board consideration in March 2009.",Specific performance standard target (10% by 2020) and near-term regulatory milestone.,low_carbon_fuel_standard → transport_fuel_carbon_intensity_reduction,"ARB is developing a Low Carbon Fuel Standard regulation to lower the carbon intensity of transportation fuels, reducing lifecycle transportation fuel emissions.",,no,Mitigation,direct
California_United_States,individual,individual,3.  Energy Efficiency,"Implement the Solar Hot Water and Efficiency Act incentive program with a goal of installing 200,000 solar water heating systems by 2017.",,,"The Solar Hot Water and Efficiency Act of 2007 (SHWEA) authorized a ten year, $250-million incentive program for solar water heaters with a goal of promoting the installation of 200,000 systems in California by 2017.",Funded incentive program with quantified deployment goal and date.,solar_water_heating_deployment → building_energy_use_reduction,"An incentive program supports installing solar water heaters, reducing conventional water-heating energy use and related emissions.",,no,Mitigation,direct
California_United_States,individual,individual,3.  Energy Efficiency,"Set a target of an additional 4,000 MW of installed combined heat and power (CHP) capacity by 2020 (displacing about 30,000 GWh).",,,"This measure sets a target of an additional 4,000 MW of installed CHP capacity by 2020, enough to displace approximately 30,000 GWh of demand from other power generation sources.",Quantified capacity target with a 2020 deadline for CHP deployment.,solar_pv_deployment → fossil_generation_displacement,"It sets a target to expand combined heat and power capacity, displacing demand from other power generation sources and reducing associated emissions.",,no,Mitigation,direct
California_United_States,individual,individual,4.  Renewables Portfolio Standard,Achieve a statewide Renewables Portfolio Standard of 33% renewable electricity by 2020.,,,"Based on Governor Schwarzenegger's call for a statewide 33 percent RPS, the Plan anticipates that California will have 33 percent of its electricity provided by renewable resources by 2020",Clear quantified renewables share target with date.,renewable_energy_procurement → grid_decarbonization,"The plan anticipates increasing the share of electricity supplied by renewable resources, displacing fossil generation and lowering power-sector emissions.",,no,Mitigation,direct
