policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"Require human remains discovery procedures: immediately halt work within 50 feet, contact the County Coroner, notify NAHC within 24 hours if Native American, enable Most Likely Descendant (MLD) inspection and recommendations within 48 hours, protect the discovery area, and reinter with dignity if required conditions are met.","Mitigation Measure 3.6-10: Human Remains Discoveries . If human remains are encountered, then the project proponent or its contractor shall immediately halt work within 50 feet of the discovery and contact the County Coroner ... If the County Coroner determines that the remains are Native American, then the County Coroner will notify the NAHC within 24 hours ... The MLD shall complete their inspection and make their recommendation within 48 hours of being granted access ...",individual,,Impact 3.6-4 (Human remains) — Mitigation Measure 3.6-10,Cross-sector,"Clear, enforceable discovery-response protocol with time-bound steps and responsible parties.",43,individual,individual,,"This is an enforceable mitigation measure (“shall”) that specifies concrete actions (halt work, contact coroner, notify NAHC, allow MLD access/inspection, protect area, reinter if required) and includes explicit timelines (within 24 hours; within 48 hours). However, it does not include a quantifiable climate-relevant outcome target (e.g., emissions reductions, MW installed, units retrofitted); the numbers present are procedural distances/time windows, not an outcome metric. Under the strict rule for individual policies, missing a quantifiable outcome target makes it NON-SOUND for “actionable + measurable” climate policy validation.",No,Yes,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text includes numbers (""halt work within 50 feet"", ""notify the NAHC within 24 hours"", ""MLD shall complete their inspection... within 48 hours""), but these are procedural requirements, not a measurable outcome target (e.g., % reduction, units delivered). Timeline: Yes, explicit deadlines appear: ""within 24 hours"" and ""within 48 hours"". Binding mechanism: Yes, enforceable language is used: ""the project proponent or its contractor shall immediately halt work"" and ""shall complete their inspection"". Spatial specificity: Yes, the measure defines an applicability boundary: ""halt work within 50 feet of the discovery"" (specific spatial extent of the required action). Weak language: No; the measure uses mandatory terms (""shall"") rather than ""encourage""/""aim"". Strong language: Yes; mandatory verbs with specific thresholds/deadlines appear (""shall immediately halt work within 50 feet""; ""notify... within 24 hours""; ""shall complete... within 48 hours""). STRICT VALID RULE fails because has_quantifiable_target is 'No' (gold standard requires both timeline and quantifiable outcome target), so validation_result is NON-SOUND.",False
Draft 2045 CAP sets a 2045 target to reduce unincorporated Los Angeles County greenhouse gas emissions 83% below 2015 baseline levels.,"The unincorporated County's emissions with Draft 2045 CAP implementation are compared to the following future targets:

- The Draft 2045 CAP's target of 83 percent below 2015 levels by 2045, which aligns with the statewide 2045 target of 85 percent below 1990 levels as codified in AB 1279 and included in the 2022 Scoping Plan.",individual,,Greenhouse Gas Emissions,Economy-wide,Quantified emissions-reduction target with a deadline (2045) stated as a CAP target.,44,individual,individual,,"The verbatim text explicitly states an outcome target (“83 percent below 2015 levels”) and a deadline (“by 2045”) for unincorporated Los Angeles County emissions under the Draft 2045 CAP. This is measurable and time-bound. However, the excerpt frames it as a “Draft” CAP target and does not, on its own, establish an enforceable mandate or binding mechanism; it reads as a planning target rather than a requirement.",Yes,Yes,No,Yes,No,Yes,VALID,0.82,"Quantifiable target: Yes — the text specifies “target of 83 percent below 2015 levels.” Timeline: Yes — it specifies “by 2045.” Spatial specificity: Yes — it applies to “The unincorporated County’s emissions” (unincorporated Los Angeles County). Binding mechanism: No — the excerpt describes a “Draft 2045 CAP’s target” and does not cite an ordinance, code requirement, mandate, or enforcement provision. Weak language: No — it does not use ‘encourage/promote/explore/aim’ framing; it states a defined target. Strong language: Yes — it states a concrete “target of 83 percent below 2015 levels by 2045,” which is a hard-number outcome and deadline even if not shown as enforceable in this excerpt. STRICT VALID RULE: (1) auditable commitment satisfied via measurable emissions-reduction target; (2) gold standard satisfied (timeline+quantifiable target both Yes); (3) language strength satisfied because weak_language_detected is No (binding mechanism not required in that case).",True
"County will require solar PV installation project applicants using cadmium telluride (CdTe) modules to dispose of or recycle panels in accordance with applicable local, state, and federal regulations, including specified storage and recycling requirements for broken/end-of-life modules.","Mitigation Measure 3.10-2: The County shall require applicants of solar PV installation projects that include the use of CdTe modules to dispose of panels or recycle panels in accordance with current local, state, and federal regulations. Broken and end-of-projectlife PV modules, materials, and components shall be:

- Stored on-site in a manner that complies with federal and state laws until recycling or disposal actions can be taken.
- Stored on-site no longer than allowed by federal and state laws.
- Recycled in accordance with federal and state laws applicable at that time.",individual,,"Impact 3.10-2: The Project, as a result of solar PV and other projects facilitated by the Draft 2045 CAP measures and actions, could create a significant hazard... (Less than Significant with Mitigation Incorporated)",Energy,Binding requirement stated as a mitigation measure ('shall require') with clear compliance actions for hazardous materials management.,45,individual,individual,,"The verbatim text contains a binding, enforceable requirement (“The County shall require…”) that applies to a defined set of projects (solar PV installations using CdTe modules) and specifies concrete compliance actions (store and recycle/dispose per laws). However, it does not include an explicit deadline/year, nor a quantifiable outcome target (e.g., % recycled, number of modules, tonnage). Because the strict rule for individual policies requires both a timeline and a quantifiable target, this is NON-SOUND for measurability even though it is binding and actionable as a compliance measure.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires compliant disposal/recycling but provides no measurable outcome such as a percentage, quantity, or tonnage (evidence: “dispose of panels or recycle panels in accordance with… regulations”; bullets describe storage/recycling conditions, not numeric outcomes).
Timeline: No. There is no explicit deadline/year; only conditional timing tied to legal allowances (evidence: “Stored on-site no longer than allowed by federal and state laws.”).
Binding mechanism: Yes. Mandatory language indicates an enforceable requirement (evidence: “The County shall require applicants…”; “shall be:”).
Spatial specificity: Yes. Applies within the County’s jurisdiction to a defined project class (evidence: “The County… applicants of solar PV installation projects that include the use of CdTe modules”).
Language strength: Strong = Yes due to “shall require” and “shall be”. Weak language: No; no ‘encourage/aim/explore’ phrasing.
Strict valid rule: Fails gold standard because has_timeline=No and has_quantifiable_target=No, therefore validation_result=NON-SOUND and confidence capped at 0.4.",False
Strongly discourage development in the County's Flood Hazard Zones unless it solely provides a public benefit.,"Policy S 3.1 : Strongly discourage development in the County's Flood Hazard Zones, unless it solely provides a public benefit.",individual,,Safety Element,Adaptation,An explicit land-use policy directive in the County General Plan Safety Element that guides development away from flood hazard zones.,46,individual,individual,,"The statement is a general land-use directive (“strongly discourage”) without any measurable outcome (e.g., % reduction in development approvals, acreage, permits) or deadline. It also does not establish an enforceable binding mechanism on its face (it reads as guidance rather than a mandate). While it is spatially specific to “the County’s Flood Hazard Zones,” it fails the gold-standard requirements (timeline + quantifiable target), so it is NON-SOUND under the strict individual-policy rule.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—text only says ""Strongly discourage development"" and provides no measurable outcome (no %/units/acreage/permit limits).
Timeline: No—no year/deadline is stated.
Binding mechanism: No—language is advisory (""Strongly discourage"") and does not indicate an ordinance/requirement/permit prohibition.
Spatial specificity: Yes—applies in ""the County's Flood Hazard Zones.""
Weak language: Yes—""Strongly discourage"" indicates guidance rather than a mandatory, auditable commitment.
Strong language: No—no verbs like require/mandate/prohibit paired with hard numbers.
STRICT VALID RULE: Fails because has_timeline='No' and has_quantifiable_target='No' (gold standard not met), and weak language is present without a binding mechanism; therefore NON-SOUND.",False
"Prohibit new subdivisions in Very High Fire Hazard Severity Zones (VHFHSZs) unless specific criteria are met (infill/specific plan/CFD exception, sufficient secondary egress, and adequate highway/street network for evacuation and emergency access); discourage new subdivisions in other Fire Hazard Severity Zones.","Policy S 4.1 : Prohibit new subdivisions in VHFHSZs unless: (1) the new subdivision is generally surrounded by existing or entitled development or is located in an existing

approved specific plan or is within the boundaries of a communities facility district adopted by the County prior to January 1, 2022, including any improvement areas and future annexation areas identified in the County resolution approving such district; (2) the County determines there is sufficient secondary egress; and (3) the County determines the adjoining major highways and street networks are sufficient for evacuation as well as safe access for emergency responders under a range of emergency scenarios, as determined by the County. Discourage new subdivisions in all other FHSZs.",individual,,Safety Element,Adaptation,"A binding/prohibitive land subdivision policy with enumerated conditions for exceptions, directly relevant to wildfire risk management.",47,individual,individual,,"The verbatim policy text is an enforceable land-use restriction: it explicitly “Prohibit[s] new subdivisions in VHFHSZs unless” defined exception criteria and County determinations are satisfied, and it also “Discourage[s]” subdivisions in other FHSZs. However, it does not include any explicit timeline/deadline nor any quantifiable outcome target (e.g., number/% of subdivisions prevented, acreage limits, reduction targets). Under the strict individual-policy rule, lacking both a timeline and a quantifiable target prevents a VALID rating even if the policy is binding.",No,No,Yes,Yes,Yes,Yes,NON-SOUND,0.4,"Quantifiable target: No—text sets conditions/criteria but provides no measurable outcome (no %/number/acreage cap). Evidence: “Prohibit new subdivisions in VHFHSZs unless…” with three qualitative criteria and County determinations.
Timeline: No—no explicit deadline/year for implementation; the only date reference (“prior to January 1, 2022”) defines eligibility for an exception (CFD adopted before that date), not an implementation deadline. Evidence: “adopted by the County prior to January 1, 2022…”.
Binding mechanism: Yes—uses mandatory/prohibitive language limiting permitted development. Evidence: “Prohibit new subdivisions in VHFHSZs unless…”.
Spatial specificity: Yes—applies to specific hazard geographies. Evidence: “in VHFHSZs” and “in all other FHSZs.”
Weak language: Yes—contains non-binding phrasing for other zones. Evidence: “Discourage new subdivisions in all other FHSZs.”
Strong language: Yes—contains prohibitive directive. Evidence: “Prohibit new subdivisions…”.
STRICT VALID RULE: Fails gold standard because has_timeline=No and has_quantifiable_target=No, therefore overall NON-SOUND despite being a binding prohibition in part of the policy.",False
"Implement the Los Angeles County Renewable Energy Ordinance (REO) to update planning and zoning review/permitting for solar projects and some wind projects to protect public health, safety, and welfare and minimize significant environmental impacts.","The County Board of Supervisors adopted the Los Angeles County Renewable Energy Ordinance (REO) on December 13, 2016. It became effective on January 12, 2017.

The REO updates the County's planning and zoning code for the review and permitting of solar projects and some wind energy projects in a manner that protects public health, safety, and welfare and minimizes significant impacts on the environment.",individual,,Los Angeles County Renewable Energy Ordinance,Energy,Describes an adopted ordinance that changes permitting/review for renewable energy projects; this is a concrete regulatory intervention.,48,individual,individual,,"This is a binding regulatory action (an adopted ordinance) with clear scope (County planning/zoning review and permitting for solar and some wind projects). However, the excerpt provides no measurable outcome target (e.g., MW permitted/installed, % faster permitting, number of projects) and no deadline for achieving an outcome—only adoption and effective dates. Under the strict rule for individual policies, it is therefore NON-SOUND.",No,No,Yes,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text describes that the ordinance 'updates the County's planning and zoning code for the review and permitting of solar projects and some wind energy projects' but provides no measurable outcome (no MW, counts, % change, or performance metric).
Timeline: No. The only dates are 'adopted ... on December 13, 2016' and 'became effective on January 12, 2017', which are implementation dates, not a deadline/year by which a measurable outcome will be achieved.
Binding mechanism: Yes. Evidence: 'The County Board of Supervisors adopted the Los Angeles County Renewable Energy Ordinance (REO)' and it 'became effective'—indicating an enforceable ordinance/code update.
Spatial specificity: Yes. Evidence: applies to 'The County' / 'Los Angeles County' planning and zoning code.
Weak language: Yes. Evidence uses non-auditable outcome framing: 'in a manner that protects public health, safety, and welfare and minimizes significant impacts on the environment' (no hard metrics).
Strong language: No. While 'updates' indicates action, there are no hard-number requirements or quantified mandates in the excerpt.
STRICT VALID RULE check: Fails because has_timeline='No' and has_quantifiable_target='No' (gold standard not met).",False
"Incentivize small-scale, on-site and structure-mounted solar projects through a simplified, streamlined permitting process under the Renewable Energy Ordinance.","The REO incentivizes small-scale solar projects that generate energy for on-site use, as well as projects mounted on structures, such as on rooftops and over parking lots. The ordinance provides these incentives by establishing a simplified, streamlined permitting process.",individual,,Los Angeles County Renewable Energy Ordinance — Small-Scale Projects,Energy,A specific intervention (streamlined permitting) to incentivize distributed solar; sufficiently concrete to qualify as a policy.,49,individual,individual,,"The statement describes a concrete policy instrument (a Renewable Energy Ordinance that establishes a simplified, streamlined permitting process for certain solar installations), which suggests a binding mechanism. However, the verbatim text does not include any explicit timeline/deadline, nor any quantifiable outcome target (e.g., MW installed, number of permits processed, % increase). Under the strict “individual policy” rule, missing either a timeline or a quantifiable target makes it NON-SOUND, with confidence capped.",No,No,Yes,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text mentions incentives via a streamlined permitting process but provides no measurable outcome (no MW, % increase, number of projects): ""incentivizes small-scale solar projects"" and ""establishing a simplified, streamlined permitting process."" Timeline: No. There is no year/deadline (e.g., by 2030) stated anywhere. Binding mechanism: Yes. The text explicitly references an enforceable instrument: ""The REO"" and ""The ordinance provides these incentives..."" Spatial specificity: No. It does not specify a geography/jurisdiction in the excerpt (e.g., citywide, specific neighborhoods). Weak language: Yes. ""incentivizes"" describes encouragement without hard numeric requirements. Strong language: No. No mandatory verbs paired with hard numbers are present. Therefore it fails the strict gold standard (no timeline and no quantifiable target) and is NON-SOUND.",False
Require utility-scale renewable energy projects to meet REO regulations including undergrounding transmission lines except where aboveground crossings are required and implementing measures to minimize fugitive dust.,"The REO provides comprehensive regulations for ground-mounted utility-scale solar facilities, which reflect the need for careful review of these projects to minimize environmental and community impacts. These requirements include placing transmission lines underground except where aboveground crossings are otherwise required and incorporating measures designed to minimize the generation of fugitive dust.",individual,,Los Angeles County Renewable Energy Ordinance — Utility-Scale Projects,Energy,"Contains explicit requirements for project design/mitigation (undergrounding lines, dust minimization) that are enforceable through the ordinance.",50,individual,individual,,"The verbatim text describes enforceable “requirements” under an REO ordinance for utility-scale solar facilities (a binding mechanism) and specifies concrete actions (underground transmission lines except limited cases; dust-minimization measures). However, it does not include any explicit deadline/year or a measurable outcome target (e.g., % compliance by a date, number of projects, miles undergrounded). Under the strict rule for individual policies, missing both a timeline and quantifiable target makes it NON-SOUND despite strong regulatory language.",No,No,Yes,No,No,No,NON-SOUND,0.4,"Quantifiable target: No — the text lists design/mitigation requirements but no measurable outcome (no %, counts, miles, etc.): ""requirements include placing transmission lines underground..."" and ""incorporating measures... to minimize... fugitive dust."" Timeline: No — no explicit deadline/year is stated. Binding mechanism: Yes — it is framed as enforceable regulations/requirements: ""The REO provides comprehensive regulations... These requirements include..."" Spatial specificity: No — applies generally to ""ground-mounted utility-scale solar facilities"" but does not specify a jurisdiction/area (e.g., city/county) in the provided excerpt. Weak language: No — not framed as encourage/aim/explore; it uses ""requirements."" Strong language: No — although it uses ""requirements include,"" the schema requires strong verbs with hard numbers; no numbers appear. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No', so validation_result is NON-SOUND and confidence is capped.",False
Prohibit ground-mounted utility-scale solar facilities in Significant Ecological Areas and Economic Opportunity Areas designated in the County's General Plan and Antelope Valley Area Plan.,"In addition, the REO prohibits ground-mounted utility-scale solar facilities in the SEAs and Economic Opportunity Areas designated in theCounty's General Plan and the Antelope Valley Area Plan.",individual,,Los Angeles County Renewable Energy Ordinance — Utility-Scale Projects,Energy,A clear prohibition (binding mechanism) on siting utility-scale solar in specified protected/designated areas.,51,individual,individual,,"This is a clear, auditable land-use restriction: it *prohibits* a specific type of facility (ground-mounted utility-scale solar) in specific designated areas (Significant Ecological Areas and Economic Opportunity Areas in named plans). However, it lacks any explicit timeline/deadline and does not include a quantifiable outcome target (it’s a prohibition, not a measurable deployment/reduction target). Under the strict rule for individual policies, missing both timeline and quantifiable target makes it NON-SOUND for “actionable + measurable” scoring, despite strong/binding language.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No—text provides a prohibition but no measurable outcome quantity (no %, MW, acres, counts). Evidence: ""prohibits ground-mounted utility-scale solar facilities"" (no numbers). Timeline: No—no deadline/year or effective date is stated. Binding mechanism: Yes—uses enforceable language ""prohibits"" indicating a regulatory restriction. Spatial specificity: Yes—explicitly applies to ""the SEAs and Economic Opportunity Areas designated in the County's General Plan and the Antelope Valley Area Plan."" Weak language: No—no 'encourage/aim/explore' phrasing. Strong language: Yes—""prohibits"" is a strong, directive term. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No', so validation_result is NON-SOUND and confidence is capped at 0.4.",False
Require construction noise evaluation and implementation of noise controls for construction activities within 500 feet of noise-sensitive receptors for projects facilitated by the Draft 2045 CAP.,"Mitigation Measure 3.13-1: Construction Noise. Construction activities associated with new projects facilitated by the Draft 2045 CAP that occur within 500 feet of noisesensitive receptors (i.e., residences, parks, schools, historic sites, cemeteries, and recreation areas) shall be evaluated by the project applicant for noise impacts that would result in a 5 dBA increase over existing ambient noise levels at any sensitive receptor. Mitigation measures such as installing temporary sound barriers... and reducing non-essential idling of construction equipment to no more than five minutes shall be incorporated into construction activities to reduce construction-related noise.",individual,,Stationary-Source Noise,Cross-cutting,"This is a mandatory mitigation requirement (“shall”) applying to future CAP-facilitated projects, specifying a trigger (within 500 feet), an evaluation standard (5 dBA increase), and required control measures (e.g., barriers, mufflers, idling limits).",52,individual,individual,,"The text describes a binding mitigation measure (“shall”) for CAP-facilitated construction projects within a defined area (within 500 feet of sensitive receptors). It includes measurable technical thresholds (5 dBA increase; idling limited to 5 minutes) but does not include an explicit timeline/deadline (year/date). Under the strict rule for individual policies, lack of an explicit timeline makes it NON-SOUND even if otherwise enforceable and measurable.",Yes,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: Present. The measure sets numeric criteria: projects within 500 feet 'shall be evaluated... for noise impacts that would result in a 5 dBA increase over existing ambient noise levels' and also requires 'reducing non-essential idling... to no more than five minutes.' Timeline: Not present. The excerpt contains no explicit year/date/deadline (e.g., 'by 2030'); it is conditional ('associated with new projects... that occur within 500 feet'). Binding mechanism: Present via mandatory language 'shall be evaluated' and 'shall be incorporated.' Spatial specificity: Present via 'within 500 feet of noise-sensitive receptors (i.e., residences, parks, schools, historic sites, cemeteries, and recreation areas).' Weak language: Not detected; requirements are not framed as 'encourage/promote/explore.' Strong language: Detected via repeated 'shall' plus numeric thresholds (5 dBA; five minutes). STRICT VALID RULE failure: although auditable and enforceable, it fails the gold-standard requirement because has_timeline='No', therefore validation_result is NON-SOUND and confidence is capped at 0.4.",False
Require an acoustic analysis and design/building noise attenuation measures for projects with noise-sensitive uses within the 65 dBA CNEL contour when stationary-source noise could exceed ordinance standards.,"Mitigation Measure 3.13-2: Stationary-Source Noise. For any project that involves a noise-sensitive use within the 65 dBA CNEL contour (i.e., areas in or above 65 dBA CNEL) exposed to project stationary-source noise levels in excess of applicable standards in the Los Angeles County Noise Ordinance, the project applicant shall submit an acoustic analysis prior to project approval. The acoustic analysis shall identify site design features... and/or required building acoustical improvements... to ensure compliance with the County's Noise Compatibility Criteria, the California Building Code, and the California Noise Insulation Standards (Title 24 of the California Code of Regulations).",individual,,Stationary-Source Noise,Cross-cutting,This is a binding pre-approval requirement (“shall submit”) with defined applicability conditions and required outcomes (identify features/improvements to ensure compliance).,53,individual,individual,,"The measure is enforceable (“shall submit” prior to approval) and spatially/conditionally specific (noise-sensitive uses within the 65 dBA CNEL contour and when stationary-source noise would exceed ordinance standards). However, it lacks an explicit deadline/year and does not include a quantifiable outcome target (it aims to “ensure compliance” with standards but does not specify a measurable numeric reduction/limit within the text beyond the applicability threshold). Under the strict rule for individual policies, missing timeline and quantifiable target makes it NON-SOUND.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: The text requires an acoustic analysis and identification of features/improvements to 'ensure compliance' but does not state a measurable outcome target (e.g., specific dBA limit or % reduction) within the policy text; the '65 dBA CNEL contour' is an applicability condition, not an outcome target. Timeline: No explicit year/date is given; 'prior to project approval' is a procedural trigger, not a time-bound deadline like 'by 2030'. Binding mechanism: Yes—'the project applicant shall submit an acoustic analysis prior to project approval' is a mandatory condition for approval. Spatial specificity: Yes—applies to 'a noise-sensitive use within the 65 dBA CNEL contour'. Language strength: Strong—uses 'shall submit' and requires measures to 'ensure compliance'. Weak language: No—does not rely on 'encourage/promote/explore'. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No', so validation_result is NON-SOUND and confidence is capped at 0.4.",False
"Require evaluation and, if needed, implementation of lower-vibration equipment/techniques or increased setbacks for projects using vibration-intensive construction equipment near vibration-sensitive receptors when vibration exceeds the County standard.","Mitigation Measure 3.13-3: Construction Vibration. Individual projects that use vibration-intensive construction equipment, such as pile drivers, jackhammers, and vibratory rollers near vibration-sensitive receptors shall be evaluated by the applicant for potential vibration impacts. If construction-related vibration is determined to be perceptible at vibration-sensitive uses (i.e., exceed the County's standard of 0.01 inches per second (in/sec) vibration velocity [within the range of 1 to 100 Hz frequency]), additional requirements shall be implemented during construction, such as the use of lessvibration-intensive equipment or vibration-reduction construction techniques or strategies (e.g., drilled piles... increased setback distances).",individual,,Construction,Cross-cutting,"This mitigation measure sets a clear trigger threshold (0.01 in/sec) and mandates evaluation and additional requirements when exceeded, making it an enforceable policy condition.",54,individual,individual,,"This is an enforceable mitigation measure (“shall be evaluated”; “additional requirements shall be implemented”) with a clear quantitative trigger (County standard of 0.01 in/sec). However, it does not specify a deadline/year for compliance, and the quantification functions as a threshold/condition rather than a measurable outcome target (e.g., “reduce vibrations by X% by Y date”). Under the strict rule for individual policies, missing an explicit timeline makes it NON-SOUND even though it is operationally binding.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: The text includes a numeric vibration standard/trigger (""0.01 inches per second (in/sec)"") but does not commit to an auditable outcome level to be achieved (e.g., ""reduce to <= 0.01 in/sec"" or ""achieve X reduction""); it only says projects ""shall be evaluated"" and if perceptible/exceeding standard then unspecified ""additional requirements shall be implemented""—there is no measurable programmatic target. Timeline: No explicit date/year/deadline is provided; requirements apply conditionally ""during construction"" but that is not an explicit timeline under the rules. Binding mechanism: Yes—mandatory language is used (""shall be evaluated""; ""additional requirements shall be implemented""). Spatial specificity: Yes—applies to ""Individual projects"" using vibration-intensive equipment ""near vibration-sensitive receptors"" (a defined applicability/location condition). Language strength: Strong language detected due to ""shall"" mandates and the numeric threshold; weak language not detected because the core requirements are not framed as ""encourage/promote/aim"". STRICT VALID RULE check: Fails because has_timeline='No' and has_quantifiable_target='No', therefore validation_result is NON-SOUND and confidence is capped at 0.4.",False
Require acoustic engineering analysis and mitigation for new development within 200 feet of railroad tracks to keep vibration impacts below acceptable levels for residential uses.,"Mitigation Measure 3.13-4: New Development Near Railroad Tracks. New development that occurs within 200 feet of a railroad track (according to the FTA's vibration screening distances) shall be evaluated for potential vibration impacts. The project property owner/developers shall retain an acoustical engineer to conduct an acoustic analysis and identify, where appropriate, site design features and/or required building construction improvements to ensure that vibration impacts would remain below acceptable levels of 0.08 in/sec RMS for residential uses.",individual,,3.13.2.4 Cumulative Impacts,Cross-cutting,This is a mandatory requirement with a defined screening distance (200 feet) and a numeric performance standard (0.08 in/sec RMS) enforced via required professional analysis and identified improvements.,55,individual,individual,,"The verbatim text establishes a binding mitigation measure for projects within a defined spatial threshold (200 feet of a railroad track). It requires retaining an acoustical engineer and conducting an analysis, with the explicit purpose of ensuring vibration remains below a numeric performance standard (0.08 in/sec RMS) for residential uses. This is measurable and auditable. However, it does not include an explicit deadline/year; it is triggered conditionally (“new development that occurs…”), which is not counted as a timeline under the strict rule requiring an explicit date.",Yes,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: Yes — explicit numeric standard: ""below acceptable levels of 0.08 in/sec RMS for residential uses."" Timeline: No — no explicit deadline/year such as ""by 2030""; the text is condition-triggered (""New development that occurs within 200 feet..."") but not time-bound. Binding mechanism: Yes — uses mandatory language: ""shall be evaluated"" and ""shall retain an acoustical engineer"" and ""required building construction improvements"". Spatial specificity: Yes — applicability is clearly bounded: ""within 200 feet of a railroad track"". Weak language: No — no ""encourage/aim/explore"" phrasing; obligations are stated with ""shall"". Strong language: Yes — mandatory verbs plus hard number: ""shall"" and ""0.08 in/sec RMS"". Under the STRICT VALID RULE for individual policies, failure to include an explicit timeline makes it NON-SOUND even though it is otherwise measurable and enforceable.",False
Initiate AB 52 tribal consultation for projects facilitated by Draft 2045 CAP measures/actions and implement mitigation measures or alternatives to avoid or substantially lessen impacts on identified tribal cultural resources.,"Mitigation Measure 3.16-1: AB 52 Consultation. Consistent with AB 52, before the release of a negative declaration, mitigated negative declaration, or EIR, the County shall initiate consultation within 14 days of a decision to undertake a project facilitated by Draft 2045 CAP measures or actions. The County shall provide formal notification to the designated contact of, or a tribal representative of, each traditionally and culturally affiliated California Native American tribe that has requested notice... If tribal cultural resources are identified, the County shall implement mitigation measures that would avoid or substantially lessen significant impacts on such resources... or shall implement alternatives that would avoid significant impacts on the tribal cultural resources.",individual,,3.16.2.3 Project Impacts,Cross-cutting,"This is a procedural and substantive requirement (“shall initiate consultation,” “shall implement mitigation measures/alternatives”) tied to project approvals, establishing timelines and required actions if resources are identified.",56,individual,individual,,"The verbatim text establishes a binding procedural requirement (“the County shall”) with a clear, auditable deliverable (initiate AB 52 consultation and notify tribes; implement mitigation/alternatives if resources are identified). It includes a specific timeline (“within 14 days”) and is tied to defined project review milestones (before release of ND/MND/EIR). However, it does not include a quantifiable *outcome* target (e.g., number/percentage of consultations completed, impacts reduced by X, etc.); the 14-day requirement is a procedural deadline, not an outcome metric. Under the strict rule for individual policies, lacking a quantifiable outcome target makes it NON-SOUND and caps confidence.",No,Yes,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text includes a time requirement ('initiate consultation within 14 days') but does not state a measurable outcome such as a numeric reduction/coverage/completion rate; mitigation is conditional ('If tribal cultural resources are identified... implement mitigation measures... or... alternatives') without a numeric performance target.
Timeline: Yes. Explicit deadline: 'initiate consultation within 14 days of a decision to undertake a project' and it is tied to 'before the release of a negative declaration, mitigated negative declaration, or EIR'.
Binding mechanism: Yes. Mandatory language and authority: 'the County shall initiate consultation' and 'shall implement mitigation measures... or shall implement alternatives'.
Spatial specificity: Yes. Applies to County actions for 'a project facilitated by Draft 2045 CAP measures or actions' and notification to 'each traditionally and culturally affiliated California Native American tribe that has requested notice' (defined applicability).
Weak language: No. No 'encourage/promote/explore/aim' phrasing.
Strong language: Yes. Repeated mandatory 'shall' plus a concrete deadline ('within 14 days').
STRICT VALID RULE: Fails because has_quantifiable_target='No' (gold standard requires both timeline and quantifiable outcome). Therefore validation_result=NON-SOUND; confidence capped at 0.4.",False
