location,policy_commitment,source_quote,has_measurable_target,has_deadline,has_legal_mandate,has_geographic_scope,extraction_notes,is_actionable,soundness_confidence,validation_reasoning,weak_language_detected,strong_language_detected,climate_strategy_type,additional_strategy_types,causal_mechanism,policy_instruments,classification_signals,classification_confidence,co_benefits_identified,classification_notes
austin,"Achieve a 50% mode share for sustainable and shared modes (public transit, biking, walking, carpooling, or avoided trips) across Austin by 2030.","By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home*.

*Based on City of Austin and Capital Metro data, includes all trips, and was approximately 20% in 2019.","Yes — '50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided by working from home' (approx. 20% baseline in 2019).",Yes — by 2030.,No — plan target; it references City and Capital Metro data and regional plans but is not presented as a binding law in the quoted text.,Yes — City of Austin (all trips in Austin).,"Mode-shift target for trips by 2030 (quantifiable %), a clear mitigation pathway for transport emissions and equity/co-benefits; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION.",True,0.9,VALID,,,Mitigation,,Human activity (transport modal shift) → ↓ GHG emissions,Modal‑shift target; promotion/expansion of public transit; active‑transport encouragement (walking/biking infrastructure); carpooling incentives; measures to enable avoided trips (telework/trip reduction) and travel demand management,"""50% mode share""; ""public transit; biking; walking; carpooling; or avoided trips""; ""trips""; ""By 2030""",0.9,Reduced congestion and vehicle kilometers traveled (VKT); improved air quality; public health (active travel); equity/accessibility; reduced road wear and parking demand,
austin,"Reduce community-wide greenhouse gas emissions from refrigerant leakage by 25% by 2030 through refrigerant capture/destruction programs, code updates, leak detection incentives, and HVAC training.","By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.

Strategy 1: Capture and destroy old refrigerants - Develop a refrigerant destruction program that places a price on older high ozone-depleting substances and global warming potential (GWP) refrigerants.",Yes — 'reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%' by 2030.,Yes — by 2030.,No — plan goal with multiple recommended programs and code changes; not stated as a legal mandate in the quoted excerpt.,Yes — community-wide (Austin community).,Explicit refrigerant leakage reduction target (quantified) for 2030; refrigerant management is a named intervention with strategies; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION.,True,0.82,VALID,,,Mitigation,,Reduced refrigerant leakage / capture & destruction (human activity) → DECREASED GHG emissions → DECREASED atmospheric forcing,Refrigerant capture-and-destruction program; pricing/taxes or fees on high-GWP/old refrigerants; regulatory code updates for equipment/handling; incentives for leak detection and repair; training/capacity-building for HVAC technicians,"""reduce community-wide greenhouse gas emissions""; ""refrigerant leakage""; ""capture and destroy""; ""place a price on ... high ... global warming potential (GWP) refrigerants""; ""leak detection incentives""; ""HVAC training""; ""refrigerant destruction program""",0.95,Ozone layer protection (removal of ozone-depleting substances); reduced waste and material loss; lower operating costs for equipment; improved HVAC system performance and reliability; potential public health and safety benefits from proper handling,
austin,"Reduce embodied carbon of building materials used in local construction by 40% from a 2020 baseline by 2030 (target: ≤500 kg CO2e/m2 per project) via City design standards, incentives, procurement, and education.","By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline*.

*The embodied carbon associated with the construction and materials must not exceed 500 kg CO2e/m2 (~100 lbs. CO2e/sf) per project.",Yes — 'reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline' and an additional metric 'must not exceed 500 kg CO2e/m2 per project.',Yes — by 2030.,No — plan goal and suggested City purchasing/specification changes and incentives; not a binding code in the quoted text.,Yes — local construction in Austin (City of Austin projects and private developments influenced by incentives/codes).,"Quantified embodied carbon reduction goal for 2030 (40% from 2020 baseline) with a technical limit per project; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (materials, procurement, standards).",True,0.82,VALID,,,Mitigation,Resource Efficiency,Human activity → ↓ GHG emissions / ↓ atmospheric forcing (reduced embodied carbon of construction materials),Embodied-carbon targets/limits (kg CO2e/m2); city design standards; low-carbon procurement requirements; financial/policy incentives for low-carbon materials; education/technical guidance for builders and designers,"""embodied carbon""; ""500 kg CO2e/m2""; ""reduce ... by 40% from a 2020 baseline by 2030""; ""CO2e""; ""design standards""; ""procurement""; ""incentives""; ""education""",0.95,Resource/material savings; waste reduction and circular-economy benefits; potential lifecycle cost savings; market transformation toward low-carbon materials; supply-chain resilience,
austin,"Legally protect an additional 20,000 acres of natural carbon pools and bring total managed natural areas to ~70,000 acres by 2030, prioritizing resilience and benefits for low-income communities and communities of color.","By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas (approximately 70,000 acres total), focusing on resilience.

Strategy 1: Protect natural lands - Identify additional woodland, grassland, and wetland systems for protection, focusing on new conservation lands in the Travis County Eastern Planning Areas while prioritizing benefits for low-income communities and communities of color.","Yes — 'legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas (approximately 70,000 acres total)' by 2030.",Yes — by 2030.,"No — plan goal that calls for legal protection mechanisms (fee simple, conservation easements) and funding strategies; implementation requires acquisition/commitments (potentially Council action/funding).",Yes — City and surrounding managed natural areas (focus on Travis County Eastern Planning Areas and City-managed lands).,"Natural lands protection and management targets: legal protection acreage (20,000 acres) and total managed acreage (~70,000 acres) by 2030; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (land acquisition, easements, management).",True,0.88,VALID,,,Nature-Based Solutions,Mitigation; Adaptation,Ecosystem protection/management → ↑ carbon sinks (increased carbon storage) → ↓ atmospheric forcing,Legal protection/designation of lands (conservation/protected areas); land acquisition/conservation easements; ecosystem management and restoration of woodlands/grasslands/wetlands; prioritizing equity in siting and benefits,"""protect an additional 20; 000 acres of carbon pools""; ""natural lands""; ""woodland; grassland; and wetland""; ""manage...natural areas""; ""focusing on resilience""; ""legally protect""; ""prioritizing benefits for low-income communities and communities of color""",0.92,Resilience (reduced climate impacts); benefits to low-income communities and communities of color (equity); biodiversity and habitat protection; flood/stormwater regulation; recreation and amenity values,
austin,"Protect 500,000 acres of farmland in the five-county region from development by 2030 through legal protections and regenerative agriculture programs.","By 2030, protect 500,000 acres of farmland from development in the five-county region* through legal protections or regenerative agriculture programs.

*Food systems are large and complex, requiring solutions that invest both within and beyond the City limits.","Yes — 'protect 500,000 acres of farmland from development in the five-county region' by 2030.",Yes — by 2030.,No — plan target to be addressed regionally; implementation requires coordination and legal protection mechanisms (easements/bonds) across counties.,Yes — five-county Austin-Round Rock-San Marcos region (regional scale).,Regional farmland protection numeric target for 2030 (quantified acres) and named mechanism (legal protections/regenerative ag) at a 5-county scale; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION.,True,0.82,VALID,,,Nature-Based Solutions,Mitigation; Adaptation,"Ecosystem protection/restoration (farmland & soil health) → Increased ecosystem function (soil carbon, water retention, biodiversity) → ↑ carbon sinks and ↑ adaptive capacity",Land conservation/legal protections (e.g.; conservation easements; zoning/land-use restrictions; purchase of development rights); regenerative agriculture programs (soil-health practices; cover cropping; reduced tillage; incentives/training for regenerative practices); farmland protection programs across a multi-county region,"""protect 500; 000 acres of farmland""; ""protect from development""; ""legal protections""; ""regenerative agriculture programs""; ""farmland""; ""protect ... through ... regenerative agriculture""",0.88,Emissions reduction via soil carbon sequestration; biodiversity conservation; improved water quality and retention; soil health and productivity; food-security/ local food system resilience; flood/stormwater buffering,
austin,"Achieve at least 50% citywide tree canopy cover by 2050, prioritizing equitable canopy increases in low-income communities and communities of color through planting, protections, and funding.","Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.

Strategy 1: Protect canopy cover on City lands - Adopt a 'no net loss' policy for tree canopy on public lands.",Yes — 'Achieve at least 50% citywide tree canopy cover by 2050.',Yes — by 2050.,"No — plan goal; the text recommends City policies and funding changes (e.g., 'no net loss' policy on public lands) but does not cite a binding ordinance in the quoted excerpt.","Yes — City of Austin (citywide), with emphasis on equitable canopy increases in systematically excluded areas.","Tree canopy numeric target with a long-term timeline and an equity focus; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (planting, protections, funding).",True,0.78,VALID,,,Nature-Based Solutions,Adaptation; Mitigation,Ecosystem restoration/protection (increased tree canopy) → ↑ carbon sinks AND ↓ exposure to heat and stormwater impacts (improved urban resilience),Urban tree planting programs; canopy protection/preservation (no-net-loss policy on City lands); targeted funding for canopy increases in underserved neighborhoods; tree-planting prioritization and maintenance; public-land management and ordinances to prevent canopy loss,"""50% citywide tree canopy cover""; ""tree canopy""; ""planting""; ""protections""; ""no net loss""; ""public lands""; ""equitable canopy increases""; ""funding""; ""focus on low-income communities and communities of color""",0.93,Urban heat/cooling benefits (reduced heat exposure); stormwater management and flood-risk reduction; carbon sequestration/emissions reduction; improved air quality; biodiversity/habitat; public health and well-being; social equity improvements,
dakar,The City of Dakar commits to reduce its greenhouse gas emissions by 25% by 2030 and by 54% by 2050 below the Business-as-Usual (BAU) trajectory through implementation of ambitious actions in the PCET.,"According to the assumptions defined, the implementation  of  ambitious  actions  will reduce  future  GHG  emissions  by  25%  in 2030, 36% in 2040 and 54% in 2050 below the BAU projections.",Yes. Reduce future GHG emissions by 25% in 2030 and 54% in 2050 below BAU projections (also 36% in 2040 noted).,Yes. 2030 and 2050 (also 2040 indicated).,No. This is a municipal target in the PCET (ambitious scenario) rather than an explicitly enacted law or regulation in the quoted text.,Yes. City of Dakar (territorial scope covered by the PCET).,Clear quantified mitigation targets stated by the City in the PCET and in the GHG scenarios (explicit percentages and years). Meets the QUANTIFIABLE TARGET criterion.,True,0.85,VALID,,,Mitigation,,Human activity → DECREASED GHG emissions → DECREASED atmospheric forcing,Commitment to implement ambitious actions in the PCET to achieve quantified GHG reduction targets (mechanisms unspecified in the provided text),"""reduce its greenhouse gas emissions""; ""25% by 2030""; ""54% by 2050""; ""below the Business-as-Usual (BAU) trajectory""; ""implementation ... actions in the PCET""; ""reduce future GHG emissions""",0.95,,
dakar,The City of Dakar targets increasing the share of renewable energy in the city's energy mix to at least 65% by 2050.,"The GHG reduction targets for the energy sector's  main  sources  of  emissions  are presented below:
- Increase the share of renewable energy in the energy mix to at least 65% by 2050",Yes. Increase the share of renewable energy in the energy mix to at least 65% by 2050.,Yes. By 2050.,No. The text sets a target for the city's energy mix; no legal instrument is cited in the quoted lines.,Yes. City of Dakar / Dakar energy mix (territorial energy mix targets).,Explicit quantified target for the energy mix (renewable share) in the energy sector—meets QUANTIFIABLE TARGET criterion and is a named sectoral mitigation target.,True,0.82,VALID,,,Mitigation,,Human activity → ↓ GHG emissions,Renewable energy deployment/mandates and targets; energy-mix decarbonization (scale-up of wind/solar/hydro/other renewables),"""increase the share of renewable energy""; ""renewable energy in the energy mix""; ""GHG reduction targets""; ""65% by 2050""",0.95,Energy security; reduced air pollution; reduced fossil fuel imports; job creation in renewables,
dakar,The City of Dakar aims to reduce the energy bill of its built heritage by 75% by 2050 through energy efficiency and renewable measures.,"Overall, the goals that the city could achieve are:
-    a  54%  reduction  in  GHG  emissions  by 2050;
-  a 75% reduction in the energy bill in the built heritage of the City of Dakar by 2050;",Yes. 75% reduction in the energy bill in the built heritage of the City of Dakar by 2050.,Yes. By 2050.,No. This is a municipal goal within the PCET rather than a cited legal mandate.,Yes. Applies to the built heritage managed by the City of Dakar (municipal buildings/public lighting).,Explicit quantified financial/energy saving target for municipal built heritage—meets QUANTIFIABLE TARGET and RESOURCE ALLOCATION relevance for municipal operations.,True,0.75,VALID,,,Resource Efficiency,Mitigation,Same service (built heritage functions) → DECREASED energy input / reduced energy consumption (and energy bills),Energy efficiency measures for buildings (retrofitting; insulation; efficient appliances/lighting; HVAC optimization); on-site renewable energy deployment (solar PV; solar water heaters); building energy management and demand reduction measures,"""reduce the energy bill""; ""75% reduction in the energy bill""; ""energy efficiency""; ""renewable measures""; ""built heritage""; also mentions ""54% reduction in GHG emissions"" (contextual)",0.9,Emissions reduction (GHG); reduced operational costs; improved energy security; improved indoor comfort and potentially local air quality improvements,
dakar,The City of Dakar will replace street lighting to increase the share of LED and solar-LED lamps to 75% of total street lighting by 2050.,"Efficiency in public lighting
- Increase the share of LEDs to 75% of total street lighting lamps by 2050.",Yes. Increase the share of LEDs to 75% of total street lighting lamps by 2050 (also other LED targets for buildings noted elsewhere).,Yes. By 2050.,No. The PCET sets a target; the quoted text does not cite an enacted regulation.,Yes. City of Dakar street lighting.,"Explicit, quantified target for public lighting technology deployment (LED share) — meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (LED replacement) criteria.",True,0.86,VALID,,,Resource Efficiency,Mitigation,Same service → DECREASED energy input (reduced electricity consumption for street lighting),Public lighting retrofit / LED replacement program; installation of solar-LED standalone lamps; procurement targets and phased replacement of inefficient lamps; energy-efficiency modernization of street lighting infrastructure,"""Increase the share of LEDs""; ""solar-LED lamps""; ""Efficiency in public lighting""; ""replace street lighting""; ""75% of total street lighting by 2050""",0.92,Emissions reduction (lower electricity-related GHGs); reduced operating and maintenance costs; improved energy security/resilience during outages (if solar-LEDs are off-grid); potential improved lighting quality and safety,
dakar,The City of Dakar will increase urban green spaces by 150 hectares by 2030 to strengthen resilience and improve the living environment.,"The objectives set are as follows:
- Increase urban green spaces by 150 ha in Dakar by 2030",Yes. Increase urban green spaces by 150 ha in Dakar by 2030.,Yes. By 2030.,No. It is an objective in the PCET action plan; no specific legal instrument is referenced.,Yes. City of Dakar (urban green spaces).,Explicit adaptation target expressed as a quantified increase in green space—meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (green space increase) criteria.,True,0.87,VALID,,,Nature-Based Solutions,Adaptation,"Ecosystem enhancement (urban green space creation) → Increased adaptive capacity / ↓ exposure and sensitivity to urban climate hazards (heat, stormwater/flooding), improved local environmental conditions",Urban greening (creation/expansion of parks and green corridors); tree planting/urban forestry; pocket parks/green plazas; restoration/creation of vegetated surfaces for stormwater management and shading,"""increase urban green spaces""; ""150 ha""; ""strengthen resilience""; ""improve the living environment""; ""urban green""",0.91,Carbon sequestration (minor); urban heat island reduction/cooling; stormwater absorption/flood risk reduction; biodiversity enhancement; improved air quality; recreation and mental/physical health benefits,
dakar,The City of Dakar aims to compost 50% of organic waste and 30% of garden waste by 2050 as part of a circular economy approach.,"The targets for each of the waste sector's main sources of emissions are:
- Composting
- 50% of organic waste and 30% of garden waste will be composted by 2050.",Yes. 50% of organic waste and 30% of garden waste will be composted by 2050.,Yes. By 2050.,No. Targets are set by the PCET; no binding regulatory mechanism is cited in the quoted lines.,Yes. City of Dakar (waste generated in the city).,Explicit quantified waste-sector targets for composting percentages—meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (organic waste recovery) criteria.,True,0.75,VALID,,,Mitigation,Resource Efficiency,Human activity → DECREASED GHG emissions → DECREASED atmospheric forcing,Composting targets and diversion of organics from landfill; expansion of municipal/industrial composting facilities; separate organic waste collection and processing; mandates/incentives for composting and waste diversion; circular-economy measures to recycle nutrients,"""compost""; ""composting""; ""50% of organic waste""; ""30% of garden waste""; ""waste sector's main sources of emissions""; ""circular economy""",0.92,Reduced landfill use and local pollution (odors; leachate); improved soil health and nutrient recycling from compost application; reduced reliance on synthetic fertilizers; reduced waste disposal costs; circular economy/resource recovery benefits,
dakar,The City of Dakar targets that 32% of wastewater treatment be accomplished via activated sludge processes by 2050.,"Wastewater treatment
-  32%  of  wastewater  treatment  by  2050 will  be  done  through  the  treatment  of activated sludge.",Yes. 32% of wastewater treatment by 2050 will be done through activated sludge treatment.,Yes. By 2050.,No. This is a municipal sectoral target in the PCET; a binding mechanism is not explicitly stated.,Yes. Applies to wastewater treatment within the City of Dakar scope.,Explicit quantified target for wastewater treatment modality—meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (activated sludge treatment) criteria.,True,0.85,VALID,,,Resource Efficiency,,Same service (wastewater treatment) → Decreased waste/pollution output,Targeted deployment/scale-up of activated sludge biological wastewater treatment (centralized/engineered wastewater treatment infrastructure and processes),"""wastewater treatment""; ""activated sludge""; ""32% of wastewater treatment by 2050""",0.7,Improved water quality; public health/sanitation; potential for reduced GHG emissions from untreated wastewater; potential for reuse of treated effluent,
dakar,The City of Dakar seeks to increase mass-transport modal share to achieve 20% BRT and 15% TER usage by 2050 as part of a low‑carbon transport strategy.,"The reduction targets for each of the major sources  of  transportation  emissions  and urban resilience due to the strengthening of the TOD are:
- increase the modal shares of the BRT to 20% and the TER to 15% by 2050;",Yes. Increase modal share of BRT to 20% and TER to 15% by 2050.,Yes. By 2050.,"No. Targets are included in the PCET; the transport system is managed by CETUD and national actors, so city influence is collaborative rather than a standalone legal mandate in the quoted text.",Yes. City/metropolitan transport (Dakar / Dakar metropolitan area).,Transport-sector quantified modal-share targets for mass transit (BRT and TER)—meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (promote BRT/TER) criteria.,True,0.82,VALID,,,Mitigation,Resource Efficiency; Adaptation,Human activity (modal shift to mass transit) → ↓ transport fuel consumption / ↓ GHG emissions,Modal-shift targets; mass-transit expansion (BRT; TER); Transit-Oriented Development (TOD) strengthening; public-transport promotion and planning; emissions-reduction target setting for transport sector,"""low‑carbon transport strategy""; ""increase mass-transport modal share""; ""20% BRT""; ""15% TER""; ""reduction targets for ... transportation emissions""; ""strengthening of the TOD""; ""urban resilience"" (verbatim mentions)",0.93,Improved air quality; reduced congestion; lower energy use per passenger (energy savings); increased accessibility/equity; enhanced urban resilience and reduced transport vulnerability,
dakar,Adopt and enforce energy efficiency standards (building code) to improve the energy performance of new buildings in Dakar.,Adoption of energy efficiency standards (building code) to improve the energy performance of new buildings,"No numeric target is in this specific line (it is a regulatory action), though other sections include related quantified goals (e.g., % LEDs, energy savings).",No explicit year in the quoted line; it is listed among priority actions for implementation within the PCET (Five‑Year Action Plan context).,Yes. Adoption of 'energy efficiency standards (building code)' implies a regulatory/binding mechanism (building code enforcement) to improve energy performance of new buildings.,Yes. Applies to new buildings in the City of Dakar (municipal jurisdiction over urban planning/building standards).,Explicit policy action: adoption of energy efficiency standards (building code) appears as a named action in the plan—meets SPECIFIC INTERVENTION and (potentially) BINDING MECHANISM criteria because building codes are regulatory.,True,0.78,VALID,,,Resource Efficiency,Mitigation,Same service → ↓ energy input,Adoption and enforcement of building energy efficiency standards / minimum performance requirements in the building code (e.g.; insulation; glazing; HVAC efficiency; building envelope requirements); compliance and enforcement mechanisms; mandatory performance-based standards for new construction,"""energy efficiency standards""; ""building code""; ""improve the energy performance""; ""new buildings""",0.92,Emissions reduction (lower CO2); reduced energy bills; lower peak electricity demand; improved thermal comfort/indoor environment; reduced fuel import dependence,
kuwait,"Implement national green-belt / 'Green Wall' afforestation projects (e.g., plant 315,000 trees to form a 420 km wall and establish green belts of 50–180 km length and 5–20 km width) to reduce dust and adapt to desertification.","These projects are the 5-year duration and started in 2015 (KUNA, 2015). Meanwhile, Kuwait has implemented a project called 'Kuwait Green Wall Project. This project aims to increase the protected areas by planting 315,000 trees for 420 Km wall along the borderline to hold back the moving sand.","Yes — planting 315,000 trees for a 420 Km wall; green belt dimensions 50-180 km length and 5-20 km width for other green belt projects.",Yes — projects started in 2015 and described as having a 5-year duration.,No — project/initiative (implemented by government/NGOs); not presented as legislation.,"Yes — along the borderline / national green-belt locations (borderline, green belts in Wafra/Abdali regions referenced elsewhere).","Named, quantified national afforestation / dust-control project with specific planting target and spatial extent. This is a concrete intervention and resource commitment (planting 315,000 trees over 420 km) and includes timeline (started 2015, five-year duration).",True,0.81,VALID,,,Nature-Based Solutions,Adaptation,Ecosystem restoration (afforestation/green belts) → ↓ exposure to dust and desertification / ↑ resilience to land degradation,Afforestation/large-scale tree planting; establishment of green belts/shelterbelts; vegetation-based sand stabilization and land restoration; expansion of protected/vegetated areas,"""plant 315; 000 trees""; ""420 km wall""; ""green belts""; ""reduce dust""; ""adapt to desertification""; ""hold back the moving sand""; ""Kuwait Green Wall Project""",0.93,Carbon sequestration (emissions reduction); biodiversity/habitat creation; soil stabilization and erosion control; improved air quality; windbreaks and microclimate moderation,
kuwait,"Expand national desalination capacity through construction and commissioning of multiple large desalination plants (examples: Al-Zour North 250 MGD (EUR 320M), Al-Zour South 145 MGD, Al Khiran 125 MGD, Doha 60 MGD) and tender further projects totalling ~285 MGD planned as of 2019.","Al-Zour North IWPP (capacity: 250  Million of Gallons per Day (MGD) for EUR  320  million),  Al-Zour South Plant (capacity: 145 MGD), Al Khiran IWPP (capacity: 125 MGD), and Doha desalination plant (60 MGD) are examples of these projects. While, 4 more projects (Al-Nwaiseeb, New Shuaiba, New Doha, Doha RO phase 2) with an additional capacity of around 285 MGD are planned to be tendered as of 2019.","Yes — plant capacities listed (e.g., Al-Zour North IWPP 250 MGD; Al-Zour South 145 MGD; Al Khiran 125 MGD; Doha 60 MGD; plus ~285 MGD additional planned capacity). Also budget example EUR 320 million for Al-Zour North.",Yes — indicates planned tendering 'as of 2019' for additional projects; earlier capacity increase reported between 2000 and 2015.,"No — infrastructure projects/ investments by ministries/agencies (administrative commitments, not cited as law in quote).","Yes — specific plants / locations (Al-Zour, Al Khiran, Doha, Al-Nwaiseeb, New Shuaiba, New Doha).","Government investment and planned expansion of desalination capacity listed with named plants, capacities and an investment value for one plant. This is a specific infrastructure intervention with numeric capacities and at least one budget figure — qualifies as resource allocation and specific intervention.",True,0.85,VALID,,,Adaptation,,Climate hazard (water scarcity/drought) → INCREASED adaptive capacity (improved water supply/reduced exposure to water shortages),Construction and commissioning of large-scale desalination plants (IWPPs); public tenders for desalination projects; investment in seawater desalination infrastructure (e.g.; reverse osmosis/thermal desalination via independent water and power projects),"""Expand national desalination capacity""; ""desalination plants""; project names (Al-Zour North; Al-Zour South; Al Khiran; Doha); ""capacity ... MGD""; ""tender further projects""",0.92,Improved water security and reliability; reduced drought vulnerability; economic/infrastructure development and job creation; potential increased energy demand and associated GHG emissions (negative co‑effect),
kuwait,Establish and operate eMISK: an electronic national environmental monitoring and GIS database (eMISK) to compile and analyze geo-environmental data to support adaptation planning and monitoring.,Kuwait Environmental Public Authority (EPA) has established an electronic environmental Monitoring Information System of Kuwait (eMISK) and beatona. eMISK is an electronic system established by the Environment Public Authority (EPA) of Kuwait and aims at building and maintaining a comprehensive geo-environmental database of Kuwait and a GIS system to facilitate updating and analyzing environmental data. The project starts in 2015 by EPA and is still ongoing.,No numeric target in the quoted text (project scope described qualitatively).,Yes — project starts in 2015 and is described as ongoing.,No — administrative project implemented by EPA (not presented as law).,Yes — national environmental geospatial database covering Kuwait.,Named national environmental information system established by EPA with an implementation start-year and ongoing status. This is a concrete institutional/technical intervention (data system) to support adaptation and monitoring — meets 'specific intervention' criterion.,True,0.75,VALID,,,Adaptation,,Climate hazard → ↑ adaptive capacity,National environmental monitoring system; centralized GIS database; compilation and analysis of geo-environmental data; information platform for planning and monitoring,"""environmental Monitoring Information System""; ""geo-environmental database""; ""GIS system""; ""analyzing environmental data""; ""support adaptation planning and monitoring""",0.95,Improved environmental governance and decision-making; potential to inform mitigation (emissions monitoring/inventory); pollution control; biodiversity and ecosystem monitoring; and disaster risk reduction,
kuwait,Apply national regulation to prohibit outdoor work between 11:00 and 16:00 during June–August to reduce heat-related health risks.,Adjust the official working hours Initiative Source :  the Ministry of Social Affairs and Labor of Kuwait issued a national law in 2005 to stop any outdoor work from 11:00 AM to 16:00 PM during the months of June through August. The EPA started this project in 2018 under the Public Health Sector.,Yes — temporal restriction on outdoor work: stop outdoor work from 11:00 AM to 16:00 PM during June through August.,Yes — law enacted 2005 and EPA project referenced 2018; the rule applies June–August annually.,Yes — described as a national law issued by the Ministry of Social Affairs and Labor (2005).,Yes — national (applies to Kuwait according to the text).,National occupational/regulatory measure restricting outdoor work hours during hottest months to reduce heat exposure — presented as a national law with clear hours and months. This is a binding labour/health regulation (legal or regulatory instrument).,True,0.92,VALID,,,Adaptation,,Climate hazard (heat) → ↓ exposure,National regulation / legal ban on outdoor work during specified hours; adjustment of official working hours; occupational heat-safety regulation; seasonal work-time restrictions,"""prohibit outdoor work""; ""11:00 to 16:00""; ""June–August""; ""reduce heat-related health risks""; ""stop any outdoor work""; ""official working hours""",0.95,Reduced heat-related illness and mortality; maintained worker productivity and safety; lower healthcare burden; potential reduction in heat-stress–related accidents,
Chicago,Chicago will reduce citywide greenhouse gas (GHG) emissions by a minimum of 62% by 2040 (relative to the 2017 inventory).,The 2022 CAP aims to chart an equitable path to reduce Chicago's GHG emissions by a minimum of 62% by 2040.,Yes — '62% reduction by 2040' (from 2017 baseline).,Yes — by 2040.,No; stated as a CAP target (the plan notes formalization through legislation may follow).,Yes — citywide (Chicago).,"Clear, numerical citywide GHG reduction target with deadline — qualifies as a quantifiable target.",True,0.88,VALID,,,Mitigation,,Human activity → decreased GHG emissions → decreased atmospheric forcing,Citywide GHG emissions reduction target / Climate Action Plan commitment (emissions reduction target); implementation would typically include decarbonization measures (renewable energy transition; electrification; building and transport decarbonization; energy efficiency) though mechanisms are not specified in the excerpt.,"""reduce Chicago's GHG emissions by a minimum of 62% by 2040""; ""GHG emissions""; ""reduce ... emissions""; ""2022 CAP""",0.95,"Equity (noted by ""equitable path""); improved air quality and public health; economic/job opportunities from clean energy/retrofits (typical co-benefits; not specified in detail)",
Chicago,"Retrofit 20% of residential buildings with 4 or fewer units by 2030 and 50% by 2040, prioritizing low- or moderate-income households.","Retrofit residential buildings with 4 or fewer units:20% by 2030 and 50%by2040, prioritizing low- or moder- ate-income households",Yes — '20% by 2030 and 50% by 2040' for residential buildings with 4 or fewer units.,Yes — 2030 and 2040.,No; presented as a CAP action/target (implementation and enforcement to be developed).,"Yes — citywide, targeted to buildings with 4 or fewer units in Chicago.",Specific retrofit target with percentages and deadlines for a defined building class.,True,0.78,VALID,,,Resource Efficiency,Mitigation,Same service → DECREASED energy input,Residential building retrofit program (energy-efficiency upgrades: insulation; air-sealing; efficient HVAC; appliances); targeted subsidies/incentives or prioritization for low- and moderate-income households; phased compliance/timeline targets,"""Retrofit""; ""residential buildings""; ""20% by 2030 and 50% by 2040""; ""prioritizing low- or moderate-income households""",0.93,GHG emissions reductions; lower household energy bills; improved thermal comfort and health; reduced energy poverty; local job creation,
Chicago,Retrofit 20% of total 5+ unit residential buildings by 2030.,Retrofit 20% of total 5+ unit residential buildings by 2030,Yes — 'Retrofit 20% of total 5+ unit residential buildings by 2030'.,Yes — by 2030.,No; CAP action — may require programs or legislation to implement.,Yes — citywide (Chicago) and specified building type (5+ unit residential).,Numerical retrofit commitment for large multifamily buildings with a deadline.,True,0.88,VALID,,,Resource Efficiency,Mitigation,Same service (residential housing) → decreased energy input per unit of service,Building energy-efficiency retrofits (insulation/envelope upgrades; HVAC replacement/upgrade; window/door improvements; lighting and controls; weatherization; retro‑commissioning),"""Retrofit""; ""residential buildings""; ""5+ unit""; ""20% by 2030""",0.88,Emissions reduction (lower GHGs); reduced energy bills/operational costs; improved thermal comfort and indoor air quality; reduced peak power demand; potential job creation,
Chicago,Retrofit 20% of total industrial buildings by 2030.,Retrofit 20% of total industrial buildings by 2030,Yes — 'Retrofit 20% of total industrial buildings by 2030'.,Yes — by 2030.,No; CAP action target contingent on implementation measures.,"Yes — citywide (Chicago), specified sector 'industrial buildings'.",Retrofit target for industrial buildings with a clear percentage and deadline.,True,0.8,VALID,,,Resource Efficiency,Mitigation,Same service → ↓ energy/material input (improved efficiency of buildings/processes),Building/industrial energy-efficiency retrofits (insulation/envelope upgrades; HVAC and process equipment upgrades; lighting and controls); mandated retrofit target; energy audits/benchmarking; financial incentives/subsidies or regulatory compliance requirements to achieve retrofit target,"""Retrofit""; ""industrial buildings""; target (20% by 2030) — signals building energy/process upgrades and efficiency improvements",0.88,Emissions reduction (lower CO2); reduced energy bills/operating costs; improved indoor environmental quality/worker comfort; increased equipment lifespan and reduced maintenance; potential productivity gains,
